,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
632,0.5223380726698263,0.3997268032475327,0.020000000000003126,0.0017133528279798707,0.0025486105713686674,0.006083668619969028,0.0009378730004604976
633,0.5222239747634071,0.3991035769282395,0.4500000000000044,0.001669428387519505,0.002545495477835484,0.006075280981070429,0.0009363975207623326
634,0.5238740157480316,0.4002029494026054,1.569999999999993,0.0016367569036232245,0.0025417537610309955,0.006066376334376266,0.0009349294433463189
635,0.5230974842767296,0.39995621725349106,0.030000000000003135,0.0015958851471217213,0.002538120472231825,0.006057885424123167,0.0009334655092151262
636,0.5227472527472529,0.3994054910498181,0.30000000000000426,0.0015617602823435645,0.0025343905326593906,0.006049102237615546,0.0009320066583804718
637,0.5220062695924766,0.39912877861053947,0.05000000000000315,0.0015325965737803269,0.0025306227774488962,0.006040148634734105,0.0009305525966423141
638,0.522190923317684,0.39852497289552863,0.6400000000000048,0.0015042368117028039,0.0025269032784692226,0.006031195249555959,0.0009291028906084223
639,0.5217500000000002,0.39802572769951805,0.24000000000000377,0.0014574674480456898,0.0025235693468091394,0.006023156678298772,0.0009276560091386509
640,0.5224024960998441,0.3976767189937473,0.9400000000000044,0.0014383417310029447,0.002519719425956875,0.006013979969335518,0.0009262160474562263
641,0.5294392523364485,0.4288455509061338,5.0399999999998455,0.0014151257150828692,0.0025159465173270838,0.006004943812635712,0.0009247802313909788
642,0.5298133748055986,0.42826756636287744,0.7700000000000045,0.0014159345348224105,0.002512036613011905,0.0059955907382442195,0.0009233495935080149
643,0.5300776397515526,0.4276464947402847,0.7000000000000048,0.0014390485581677699,0.0025083818764861454,0.005986610398052362,0.0009219221930015783
644,0.529658914728682,0.42709553565408537,0.260000000000004,0.0014306692090961628,0.002504509355377512,0.005977359706875006,0.0009205003094919954
645,0.5293343653250773,0.4265014167086519,0.32000000000000384,0.001483028594774293,0.0025016244810647397,0.005969863494926772,0.0009190785535640884
646,0.5286707882534775,0.42612609423821773,0.10000000000000342,0.001511431693766667,0.0024979277792221296,0.0059611441783797665,0.0009176646729910688
647,0.5279012345679012,0.4258512297975317,0.030000000000003135,0.0015386989770556758,0.002494293150276872,0.005952412454491111,0.0009162548954330405
648,0.527473035439137,0.4253130490402945,0.250000000000004,0.0015808626572352245,0.0024908358040994848,0.00594438040937824,0.0009148486794834182
649,0.5267076923076922,0.4250384506340973,0.030000000000003135,0.0015870661168782337,0.0024870188991075477,0.005935246131422701,0.0009134485210142207
650,0.5260675883256527,0.4246512815786221,0.11000000000000365,0.001593934093306626,0.0024832155131505954,0.005926145690612448,0.0009120526327971
651,0.5261042944785275,0.42399985392928746,0.5500000000000043,0.0015687139012681278,0.0024796502883246033,0.005917457258102925,0.0009106599177488581
652,0.5266309341500764,0.423530656526259,0.8700000000000023,0.0015831076332459672,0.002475921824036111,0.0059085166916393065,0.0009092722777278048
653,0.5265596330275228,0.4228853892408922,0.48000000000000465,0.001570803294340705,0.0024721553388120676,0.0058995674406587964,0.0009078891019227547
654,0.5258015267175572,0.42261522048694794,0.030000000000003135,0.0015724200796514106,0.0024683871083032373,0.005890548407503244,0.000906510192999352
655,0.525045731707317,0.42234473072983125,0.030000000000003135,0.0015626749208278356,0.0024646449067959163,0.005881617502914712,0.0009051353946431837
656,0.5242922374429224,0.4220739266621977,0.030000000000003135,0.0015419610771677031,0.002460987706795129,0.005872933517175602,0.0009037644025266616
657,0.5236322188449849,0.42171814154787096,0.09000000000000341,0.0015236475923810996,0.002457335415865047,0.005864215183658793,0.0009023975870414589
658,0.5228831562974204,0.4214469939255709,0.030000000000003135,0.001514553698549325,0.0024536229324829237,0.005855357501107023,0.0009010352448262969
659,0.5221363636363637,0.4211755504207336,0.030000000000003135,0.001501115088936013,0.0024499453602206947,0.005846591478379325,0.0008996768944736719
660,0.521391830559758,0.4209038174482966,0.030000000000003135,0.001498780992847575,0.002446238938968199,0.005837736607573394,0.0008983228281900324
661,0.5211329305135952,0.4203114225447889,0.35000000000000386,0.0014906914372667466,0.0024425500598838534,0.005828948255313916,0.0008969728005240646
662,0.5203921568627452,0.42004032936436003,0.030000000000003135,0.0014840353310243731,0.0024388728462349306,0.005820172570912889,0.0008956268217364722
